timestamp,source_ip,destination_ip,protocol,packet_size,threat_score
2024-06-05 09:00:00,172.16.0.2,3.3.3.3,TCP,1018,50
2024-06-05 10:00:00,10.0.0.5,8.8.8.8,TCP,1179,97
2024-06-05 11:00:00,172.16.0.2,8.8.8.8,UDP,1123,60
2024-06-05 12:00:00,192.168.1.1,8.8.8.8,TCP,543,37
2024-06-05 13:00:00,172.16.0.2,8.8.8.8,UDP,901,83
2024-06-05 14:00:00,10.0.0.5,8.8.8.8,TCP,673,12
2024-06-05 15:00:00,10.0.0.5,8.8.8.8,TCP,949,23
2024-06-05 16:00:00,192.168.1.1,8.8.8.8,TCP,1401,33
2024-06-05 17:00:00,172.16.0.2,9.9.9.9,TCP,171,11
2024-06-05 18:00:00,172.16.0.2,3.3.3.3,TCP,704,97
2024-06-05 19:00:00,172.16.0.2,3.3.3.3,TCP,313,86
2024-06-05 20:00:00,192.168.1.1,9.9.9.9,UDP,707,47
2024-06-05 21:00:00,10.0.0.5,8.8.8.8,UDP,592,32
2024-06-05 22:00:00,192.168.1.1,8.8.8.8,UDP,1290,90
2024-06-05 23:00:00,172.16.0.2,8.8.8.8,TCP,109,54
2024-06-06 00:00:00,10.0.0.5,8.8.8.8,UDP,402,87
2024-06-06 01:00:00,172.16.0.2,9.9.9.9,UDP,861,24
2024-06-06 02:00:00,10.0.0.5,3.3.3.3,UDP,261,40
2024-06-06 03:00:00,10.0.0.5,3.3.3.3,UDP,215,98
2024-06-06 04:00:00,10.0.0.5,8.8.8.8,UDP,442,22
2024-06-06 05:00:00,10.0.0.5,9.9.9.9,UDP,1281,32
2024-06-06 06:00:00,192.168.1.1,9.9.9.9,UDP,1108,65
2024-06-06 07:00:00,192.168.1.1,8.8.8.8,UDP,671,67
2024-06-06 08:00:00,10.0.0.5,8.8.8.8,UDP,440,71
2024-06-06 09:00:00,192.168.1.1,8.8.8.8,TCP,281,30
2024-06-06 10:00:00,172.16.0.2,9.9.9.9,UDP,415,56
2024-06-06 11:00:00,10.0.0.5,3.3.3.3,TCP,1385,0
2024-06-06 12:00:00,172.16.0.2,3.3.3.3,UDP,1474,77
2024-06-06 13:00:00,172.16.0.2,3.3.3.3,UDP,1234,29
2024-06-06 14:00:00,10.0.0.5,3.3.3.3,TCP,579,8
2024-06-06 15:00:00,172.16.0.2,3.3.3.3,UDP,963,91
2024-06-06 16:00:00,192.168.1.1,3.3.3.3,UDP,777,89
2024-06-06 17:00:00,192.168.1.1,8.8.8.8,UDP,535,50
2024-06-06 18:00:00,172.16.0.2,3.3.3.3,TCP,975,46
2024-06-06 19:00:00,172.16.0.2,3.3.3.3,TCP,1083,36
2024-06-06 20:00:00,192.168.1.1,9.9.9.9,TCP,493,58
2024-06-06 21:00:00,192.168.1.1,9.9.9.9,TCP,845,26
2024-06-06 22:00:00,192.168.1.1,8.8.8.8,UDP,430,81
2024-06-06 23:00:00,192.168.1.1,8.8.8.8,UDP,785,75
2024-06-07 00:00:00,172.16.0.2,3.3.3.3,TCP,1236,42
2024-06-07 01:00:00,192.168.1.1,3.3.3.3,UDP,847,12
2024-06-07 02:00:00,172.16.0.2,3.3.3.3,TCP,101,86
2024-06-07 03:00:00,10.0.0.5,8.8.8.8,TCP,266,84
2024-06-07 04:00:00,10.0.0.5,8.8.8.8,TCP,1123,14
2024-06-07 05:00:00,192.168.1.1,9.9.9.9,TCP,639,0
2024-06-07 06:00:00,172.16.0.2,8.8.8.8,UDP,707,18
2024-06-07 07:00:00,172.16.0.2,8.8.8.8,TCP,510,16
2024-06-07 08:00:00,172.16.0.2,3.3.3.3,UDP,155,70
2024-06-07 09:00:00,10.0.0.5,8.8.8.8,UDP,1335,25
2024-06-07 10:00:00,172.16.0.2,9.9.9.9,UDP,1135,83
2024-06-07 11:00:00,172.16.0.2,3.3.3.3,UDP,1014,32
2024-06-07 12:00:00,172.16.0.2,8.8.8.8,UDP,629,50
2024-06-07 13:00:00,192.168.1.1,9.9.9.9,TCP,965,69
2024-06-07 14:00:00,192.168.1.1,3.3.3.3,UDP,137,24
2024-06-07 15:00:00,172.16.0.2,9.9.9.9,UDP,108,81
2024-06-07 16:00:00,10.0.0.5,9.9.9.9,TCP,357,27
2024-06-07 17:00:00,172.16.0.2,8.8.8.8,UDP,368,80
2024-06-07 18:00:00,172.16.0.2,8.8.8.8,TCP,201,77
2024-06-07 19:00:00,10.0.0.5,3.3.3.3,TCP,776,41
2024-06-07 20:00:00,192.168.1.1,8.8.8.8,TCP,552,14
2024-06-07 21:00:00,192.168.1.1,3.3.3.3,TCP,689,85
2024-06-07 22:00:00,192.168.1.1,8.8.8.8,TCP,1168,32
2024-06-07 23:00:00,192.168.1.1,9.9.9.9,UDP,1011,96
2024-06-08 00:00:00,10.0.0.5,3.3.3.3,TCP,237,14
2024-06-08 01:00:00,172.16.0.2,3.3.3.3,TCP,1246,3
2024-06-08 02:00:00,172.16.0.2,8.8.8.8,TCP,1041,21
2024-06-08 03:00:00,172.16.0.2,3.3.3.3,UDP,1111,1
2024-06-08 04:00:00,172.16.0.2,9.9.9.9,TCP,1340,33
2024-06-08 05:00:00,172.16.0.2,3.3.3.3,UDP,634,37
2024-06-08 06:00:00,172.16.0.2,8.8.8.8,TCP,1051,79
2024-06-08 07:00:00,172.16.0.2,3.3.3.3,UDP,736,93
2024-06-08 08:00:00,192.168.1.1,8.8.8.8,UDP,517,32
2024-06-08 09:00:00,172.16.0.2,9.9.9.9,UDP,701,12
2024-06-08 10:00:00,10.0.0.5,9.9.9.9,TCP,447,7
2024-06-08 11:00:00,192.168.1.1,9.9.9.9,UDP,545,75
2024-06-08 12:00:00,192.168.1.1,9.9.9.9,TCP,829,11
2024-06-08 13:00:00,10.0.0.5,9.9.9.9,TCP,1249,87
2024-06-08 14:00:00,192.168.1.1,8.8.8.8,UDP,464,43
2024-06-08 15:00:00,192.168.1.1,8.8.8.8,UDP,1027,15
2024-06-08 16:00:00,172.16.0.2,3.3.3.3,UDP,313,51
2024-06-08 17:00:00,10.0.0.5,3.3.3.3,UDP,515,47
2024-06-08 18:00:00,172.16.0.2,9.9.9.9,TCP,880,17
2024-06-08 19:00:00,10.0.0.5,8.8.8.8,UDP,537,17
2024-06-08 20:00:00,10.0.0.5,9.9.9.9,TCP,228,68
2024-06-08 21:00:00,192.168.1.1,8.8.8.8,UDP,1006,55
2024-06-08 22:00:00,10.0.0.5,3.3.3.3,UDP,298,72
2024-06-08 23:00:00,172.16.0.2,8.8.8.8,UDP,709,45
2024-06-09 00:00:00,10.0.0.5,8.8.8.8,UDP,264,23
2024-06-09 01:00:00,10.0.0.5,3.3.3.3,TCP,655,13
2024-06-09 02:00:00,192.168.1.1,3.3.3.3,TCP,1400,21
2024-06-09 03:00:00,172.16.0.2,8.8.8.8,UDP,332,41
2024-06-09 04:00:00,10.0.0.5,8.8.8.8,TCP,855,67
2024-06-09 05:00:00,10.0.0.5,3.3.3.3,UDP,218,32
2024-06-09 06:00:00,172.16.0.2,3.3.3.3,TCP,531,70
2024-06-09 07:00:00,10.0.0.5,9.9.9.9,TCP,1382,96
2024-06-09 08:00:00,192.168.1.1,3.3.3.3,TCP,486,88
2024-06-09 09:00:00,172.16.0.2,9.9.9.9,UDP,1260,8
2024-06-09 10:00:00,172.16.0.2,9.9.9.9,UDP,851,35
2024-06-09 11:00:00,172.16.0.2,8.8.8.8,UDP,1169,23
2024-06-09 12:00:00,10.0.0.5,8.8.8.8,UDP,1032,31
2024-06-09 13:00:00,10.0.0.5,8.8.8.8,UDP,1171,67
2024-06-09 14:00:00,192.168.1.1,8.8.8.8,UDP,959,90
2024-06-09 15:00:00,10.0.0.5,8.8.8.8,TCP,335,9
2024-06-09 16:00:00,192.168.1.1,3.3.3.3,UDP,1073,79
2024-06-09 17:00:00,192.168.1.1,8.8.8.8,TCP,1290,21
2024-06-09 18:00:00,10.0.0.5,3.3.3.3,UDP,152,8
2024-06-09 19:00:00,192.168.1.1,3.3.3.3,TCP,575,24
2024-06-09 20:00:00,172.16.0.2,9.9.9.9,TCP,183,70
2024-06-09 21:00:00,172.16.0.2,9.9.9.9,TCP,110,32
2024-06-09 22:00:00,172.16.0.2,9.9.9.9,UDP,940,85
2024-06-09 23:00:00,10.0.0.5,9.9.9.9,TCP,1296,27
2024-06-10 00:00:00,172.16.0.2,9.9.9.9,UDP,1367,87
2024-06-10 01:00:00,10.0.0.5,8.8.8.8,UDP,278,93
2024-06-10 02:00:00,192.168.1.1,9.9.9.9,UDP,921,74
2024-06-10 03:00:00,172.16.0.2,3.3.3.3,UDP,577,88
2024-06-10 04:00:00,10.0.0.5,3.3.3.3,TCP,358,45
2024-06-10 05:00:00,192.168.1.1,9.9.9.9,TCP,744,80
2024-06-10 06:00:00,192.168.1.1,3.3.3.3,UDP,1283,87
2024-06-10 07:00:00,10.0.0.5,3.3.3.3,TCP,884,91
2024-06-10 08:00:00,172.16.0.2,8.8.8.8,UDP,1078,46
2024-06-10 09:00:00,172.16.0.2,8.8.8.8,TCP,272,29
2024-06-10 10:00:00,172.16.0.2,3.3.3.3,UDP,1301,33
2024-06-10 11:00:00,10.0.0.5,3.3.3.3,UDP,628,98
2024-06-10 12:00:00,192.168.1.1,8.8.8.8,TCP,825,92
2024-06-10 13:00:00,10.0.0.5,8.8.8.8,UDP,1359,6
2024-06-10 14:00:00,192.168.1.1,8.8.8.8,UDP,415,78
2024-06-10 15:00:00,192.168.1.1,3.3.3.3,TCP,928,73
2024-06-10 16:00:00,172.16.0.2,3.3.3.3,UDP,670,17
2024-06-10 17:00:00,172.16.0.2,3.3.3.3,UDP,1076,90
2024-06-10 18:00:00,172.16.0.2,3.3.3.3,UDP,815,54
2024-06-10 19:00:00,10.0.0.5,8.8.8.8,TCP,1197,2
2024-06-10 20:00:00,10.0.0.5,3.3.3.3,UDP,1127,88
2024-06-10 21:00:00,10.0.0.5,8.8.8.8,UDP,359,82
2024-06-10 22:00:00,10.0.0.5,3.3.3.3,TCP,369,31
2024-06-10 23:00:00,10.0.0.5,9.9.9.9,TCP,487,3
2024-06-11 00:00:00,192.168.1.1,8.8.8.8,UDP,1427,70
2024-06-11 01:00:00,172.16.0.2,3.3.3.3,UDP,500,51
2024-06-11 02:00:00,10.0.0.5,9.9.9.9,TCP,1253,26
2024-06-11 03:00:00,10.0.0.5,3.3.3.3,TCP,1159,11
2024-06-11 04:00:00,10.0.0.5,9.9.9.9,TCP,102,93
2024-06-11 05:00:00,10.0.0.5,8.8.8.8,TCP,618,20
2024-06-11 06:00:00,192.168.1.1,9.9.9.9,TCP,397,35
2024-06-11 07:00:00,172.16.0.2,8.8.8.8,TCP,819,62
2024-06-11 08:00:00,10.0.0.5,9.9.9.9,UDP,870,45
2024-06-11 09:00:00,172.16.0.2,8.8.8.8,UDP,926,86
2024-06-11 10:00:00,192.168.1.1,9.9.9.9,UDP,831,7
2024-06-11 11:00:00,10.0.0.5,3.3.3.3,TCP,1403,31
2024-06-11 12:00:00,192.168.1.1,9.9.9.9,TCP,550,61
2024-06-11 13:00:00,10.0.0.5,8.8.8.8,TCP,361,44
2024-06-11 14:00:00,10.0.0.5,3.3.3.3,TCP,925,82
2024-06-11 15:00:00,192.168.1.1,8.8.8.8,UDP,1069,9
2024-06-11 16:00:00,192.168.1.1,8.8.8.8,UDP,1039,37
2024-06-11 17:00:00,192.168.1.1,9.9.9.9,TCP,1190,70
2024-06-11 18:00:00,10.0.0.5,3.3.3.3,TCP,551,4
2024-06-11 19:00:00,10.0.0.5,8.8.8.8,TCP,1094,50
2024-06-11 20:00:00,172.16.0.2,9.9.9.9,UDP,1363,38
2024-06-11 21:00:00,10.0.0.5,8.8.8.8,UDP,165,9
2024-06-11 22:00:00,172.16.0.2,8.8.8.8,UDP,912,18
2024-06-11 23:00:00,10.0.0.5,9.9.9.9,TCP,521,34
2024-06-12 00:00:00,192.168.1.1,8.8.8.8,UDP,124,87
2024-06-12 01:00:00,192.168.1.1,3.3.3.3,TCP,451,35
2024-06-12 02:00:00,10.0.0.5,9.9.9.9,UDP,1294,79
2024-06-12 03:00:00,10.0.0.5,8.8.8.8,TCP,589,55
2024-06-12 04:00:00,172.16.0.2,3.3.3.3,TCP,291,57
2024-06-12 05:00:00,10.0.0.5,3.3.3.3,UDP,101,38
2024-06-12 06:00:00,172.16.0.2,9.9.9.9,UDP,1092,15
2024-06-12 07:00:00,10.0.0.5,9.9.9.9,UDP,110,18
2024-06-12 08:00:00,10.0.0.5,9.9.9.9,UDP,900,92
2024-06-12 09:00:00,192.168.1.1,3.3.3.3,TCP,709,55
2024-06-12 10:00:00,172.16.0.2,9.9.9.9,UDP,921,22
2024-06-12 11:00:00,10.0.0.5,8.8.8.8,UDP,395,72
2024-06-12 12:00:00,172.16.0.2,8.8.8.8,TCP,1029,16
2024-06-12 13:00:00,10.0.0.5,8.8.8.8,TCP,508,65
2024-06-12 14:00:00,192.168.1.1,8.8.8.8,TCP,169,10
2024-06-12 15:00:00,10.0.0.5,3.3.3.3,TCP,1058,16
2024-06-12 16:00:00,192.168.1.1,9.9.9.9,UDP,105,87
2024-06-12 17:00:00,192.168.1.1,3.3.3.3,UDP,163,73
2024-06-12 18:00:00,10.0.0.5,3.3.3.3,TCP,630,47
2024-06-12 19:00:00,10.0.0.5,3.3.3.3,TCP,827,19
2024-06-12 20:00:00,172.16.0.2,9.9.9.9,TCP,768,89
2024-06-12 21:00:00,172.16.0.2,3.3.3.3,UDP,219,11
2024-06-12 22:00:00,10.0.0.5,9.9.9.9,UDP,549,0
2024-06-12 23:00:00,10.0.0.5,9.9.9.9,UDP,1166,23
2024-06-13 00:00:00,192.168.1.1,3.3.3.3,UDP,335,23
2024-06-13 01:00:00,192.168.1.1,3.3.3.3,UDP,849,66
2024-06-13 02:00:00,10.0.0.5,8.8.8.8,UDP,603,5
2024-06-13 03:00:00,192.168.1.1,8.8.8.8,TCP,879,17
2024-06-13 04:00:00,172.16.0.2,8.8.8.8,UDP,269,18
2024-06-13 05:00:00,192.168.1.1,9.9.9.9,UDP,1318,26
2024-06-13 06:00:00,10.0.0.5,9.9.9.9,UDP,1496,83
2024-06-13 07:00:00,192.168.1.1,9.9.9.9,TCP,1259,73
2024-06-13 08:00:00,172.16.0.2,9.9.9.9,TCP,989,5
2024-06-13 09:00:00,10.0.0.5,8.8.8.8,TCP,281,46
2024-06-13 10:00:00,172.16.0.2,8.8.8.8,TCP,349,85
2024-06-13 11:00:00,10.0.0.5,8.8.8.8,UDP,486,93
2024-06-13 12:00:00,192.168.1.1,9.9.9.9,TCP,1333,61
2024-06-13 13:00:00,192.168.1.1,8.8.8.8,TCP,1257,82
2024-06-13 14:00:00,10.0.0.5,8.8.8.8,UDP,199,78
2024-06-13 15:00:00,192.168.1.1,3.3.3.3,UDP,183,43
2024-06-13 16:00:00,10.0.0.5,8.8.8.8,TCP,413,36
2024-06-13 17:00:00,10.0.0.5,8.8.8.8,UDP,548,30
2024-06-13 18:00:00,10.0.0.5,9.9.9.9,TCP,1075,67
2024-06-13 19:00:00,10.0.0.5,8.8.8.8,TCP,943,13
2024-06-13 20:00:00,10.0.0.5,3.3.3.3,UDP,1414,41
2024-06-13 21:00:00,172.16.0.2,8.8.8.8,UDP,1120,4
2024-06-13 22:00:00,192.168.1.1,8.8.8.8,UDP,297,41
2024-06-13 23:00:00,172.16.0.2,8.8.8.8,UDP,309,26
2024-06-14 00:00:00,192.168.1.1,9.9.9.9,TCP,303,34
2024-06-14 01:00:00,172.16.0.2,3.3.3.3,UDP,1176,76
2024-06-14 02:00:00,172.16.0.2,9.9.9.9,TCP,255,18
2024-06-14 03:00:00,192.168.1.1,8.8.8.8,TCP,770,13
2024-06-14 04:00:00,192.168.1.1,9.9.9.9,UDP,172,54
2024-06-14 05:00:00,172.16.0.2,3.3.3.3,UDP,620,94
2024-06-14 06:00:00,192.168.1.1,3.3.3.3,UDP,830,59
2024-06-14 07:00:00,192.168.1.1,9.9.9.9,TCP,794,1
2024-06-14 08:00:00,172.16.0.2,8.8.8.8,UDP,881,6
2024-06-14 09:00:00,10.0.0.5,3.3.3.3,TCP,149,79
2024-06-14 10:00:00,10.0.0.5,8.8.8.8,UDP,690,61
2024-06-14 11:00:00,192.168.1.1,8.8.8.8,UDP,890,92
2024-06-14 12:00:00,172.16.0.2,3.3.3.3,UDP,635,24
2024-06-14 13:00:00,172.16.0.2,9.9.9.9,TCP,112,23
2024-06-14 14:00:00,172.16.0.2,9.9.9.9,UDP,1453,96
2024-06-14 15:00:00,10.0.0.5,3.3.3.3,TCP,676,30
2024-06-14 16:00:00,192.168.1.1,3.3.3.3,UDP,562,22
2024-06-14 17:00:00,192.168.1.1,8.8.8.8,TCP,255,24
2024-06-14 18:00:00,192.168.1.1,3.3.3.3,UDP,972,84
2024-06-14 19:00:00,192.168.1.1,8.8.8.8,UDP,1137,44
2024-06-14 20:00:00,192.168.1.1,3.3.3.3,TCP,183,40
2024-06-14 21:00:00,10.0.0.5,9.9.9.9,TCP,1455,13
2024-06-14 22:00:00,192.168.1.1,8.8.8.8,TCP,1038,58
2024-06-14 23:00:00,10.0.0.5,9.9.9.9,TCP,286,76
2024-06-15 00:00:00,192.168.1.1,8.8.8.8,TCP,132,44
2024-06-15 01:00:00,10.0.0.5,3.3.3.3,TCP,210,61
2024-06-15 02:00:00,172.16.0.2,8.8.8.8,UDP,382,11
2024-06-15 03:00:00,192.168.1.1,3.3.3.3,TCP,596,54
2024-06-15 04:00:00,192.168.1.1,9.9.9.9,TCP,363,67
2024-06-15 05:00:00,10.0.0.5,3.3.3.3,TCP,1193,66
2024-06-15 06:00:00,10.0.0.5,8.8.8.8,TCP,836,54
2024-06-15 07:00:00,172.16.0.2,9.9.9.9,UDP,1005,98
2024-06-15 08:00:00,10.0.0.5,3.3.3.3,TCP,1493,82
2024-06-15 09:00:00,192.168.1.1,8.8.8.8,TCP,500,43
2024-06-15 10:00:00,172.16.0.2,3.3.3.3,TCP,578,55
2024-06-15 11:00:00,172.16.0.2,8.8.8.8,TCP,357,21
2024-06-15 12:00:00,10.0.0.5,9.9.9.9,TCP,320,15
2024-06-15 13:00:00,172.16.0.2,9.9.9.9,UDP,579,20
2024-06-15 14:00:00,172.16.0.2,9.9.9.9,UDP,315,72
2024-06-15 15:00:00,172.16.0.2,9.9.9.9,UDP,605,77
2024-06-15 16:00:00,192.168.1.1,8.8.8.8,TCP,610,14
2024-06-15 17:00:00,192.168.1.1,9.9.9.9,TCP,138,90
2024-06-15 18:00:00,172.16.0.2,8.8.8.8,UDP,369,77
2024-06-15 19:00:00,10.0.0.5,9.9.9.9,UDP,332,26
2024-06-15 20:00:00,172.16.0.2,8.8.8.8,UDP,1392,17
2024-06-15 21:00:00,192.168.1.1,8.8.8.8,TCP,198,3
2024-06-15 22:00:00,172.16.0.2,9.9.9.9,TCP,613,46
2024-06-15 23:00:00,172.16.0.2,8.8.8.8,TCP,240,61
2024-06-16 00:00:00,10.0.0.5,3.3.3.3,TCP,859,64
2024-06-16 01:00:00,172.16.0.2,8.8.8.8,TCP,514,81
2024-06-16 02:00:00,192.168.1.1,8.8.8.8,TCP,1091,67
2024-06-16 03:00:00,172.16.0.2,8.8.8.8,UDP,201,48
2024-06-16 04:00:00,10.0.0.5,9.9.9.9,TCP,1013,87
2024-06-16 05:00:00,172.16.0.2,9.9.9.9,UDP,1264,45
2024-06-16 06:00:00,192.168.1.1,3.3.3.3,UDP,158,28
2024-06-16 07:00:00,192.168.1.1,9.9.9.9,TCP,959,67
2024-06-16 08:00:00,10.0.0.5,8.8.8.8,UDP,396,84
2024-06-16 09:00:00,192.168.1.1,9.9.9.9,UDP,902,36
2024-06-16 10:00:00,192.168.1.1,3.3.3.3,UDP,480,58
2024-06-16 11:00:00,192.168.1.1,9.9.9.9,TCP,1211,67
2024-06-16 12:00:00,10.0.0.5,3.3.3.3,TCP,899,3
2024-06-16 13:00:00,10.0.0.5,8.8.8.8,UDP,1139,72
2024-06-16 14:00:00,192.168.1.1,3.3.3.3,UDP,1021,51
2024-06-16 15:00:00,192.168.1.1,8.8.8.8,UDP,446,17
2024-06-16 16:00:00,172.16.0.2,3.3.3.3,TCP,1458,93
2024-06-16 17:00:00,192.168.1.1,3.3.3.3,UDP,1486,19
2024-06-16 18:00:00,172.16.0.2,8.8.8.8,TCP,1234,51
2024-06-16 19:00:00,172.16.0.2,9.9.9.9,UDP,178,83
2024-06-16 20:00:00,192.168.1.1,8.8.8.8,TCP,1375,9
2024-06-16 21:00:00,172.16.0.2,3.3.3.3,TCP,1485,2
2024-06-16 22:00:00,192.168.1.1,3.3.3.3,TCP,1141,23
2024-06-16 23:00:00,192.168.1.1,3.3.3.3,TCP,742,78
2024-06-17 00:00:00,192.168.1.1,8.8.8.8,TCP,1355,35
2024-06-17 01:00:00,172.16.0.2,8.8.8.8,UDP,178,91
2024-06-17 02:00:00,172.16.0.2,8.8.8.8,TCP,820,12
2024-06-17 03:00:00,10.0.0.5,9.9.9.9,UDP,489,32
2024-06-17 04:00:00,192.168.1.1,9.9.9.9,UDP,864,48
2024-06-17 05:00:00,10.0.0.5,9.9.9.9,TCP,357,76
2024-06-17 06:00:00,172.16.0.2,8.8.8.8,TCP,768,26
2024-06-17 07:00:00,10.0.0.5,8.8.8.8,UDP,1085,40
2024-06-17 08:00:00,172.16.0.2,9.9.9.9,TCP,1203,1
2024-06-17 09:00:00,10.0.0.5,3.3.3.3,TCP,752,21
2024-06-17 10:00:00,10.0.0.5,9.9.9.9,TCP,737,88
2024-06-17 11:00:00,172.16.0.2,9.9.9.9,TCP,583,77
2024-06-17 12:00:00,10.0.0.5,9.9.9.9,TCP,667,6
2024-06-17 13:00:00,192.168.1.1,3.3.3.3,TCP,352,11
2024-06-17 14:00:00,172.16.0.2,9.9.9.9,UDP,1036,95
2024-06-17 15:00:00,10.0.0.5,3.3.3.3,TCP,653,71
2024-06-17 16:00:00,192.168.1.1,9.9.9.9,TCP,1112,8
2024-06-17 17:00:00,10.0.0.5,8.8.8.8,UDP,1123,73
2024-06-17 18:00:00,10.0.0.5,8.8.8.8,UDP,1163,80
2024-06-17 19:00:00,192.168.1.1,9.9.9.9,TCP,1408,50
2024-06-17 20:00:00,10.0.0.5,3.3.3.3,TCP,105,1
2024-06-17 21:00:00,192.168.1.1,3.3.3.3,UDP,800,44
2024-06-17 22:00:00,192.168.1.1,8.8.8.8,TCP,1266,9
2024-06-17 23:00:00,192.168.1.1,8.8.8.8,TCP,771,4
2024-06-18 00:00:00,10.0.0.5,8.8.8.8,UDP,157,79
2024-06-18 01:00:00,10.0.0.5,8.8.8.8,UDP,805,49
2024-06-18 02:00:00,172.16.0.2,3.3.3.3,TCP,263,38
2024-06-18 03:00:00,172.16.0.2,8.8.8.8,UDP,314,69
2024-06-18 04:00:00,172.16.0.2,8.8.8.8,TCP,219,0
2024-06-18 05:00:00,172.16.0.2,3.3.3.3,TCP,949,98
2024-06-18 06:00:00,192.168.1.1,9.9.9.9,TCP,268,51
2024-06-18 07:00:00,10.0.0.5,8.8.8.8,TCP,1338,42
2024-06-18 08:00:00,192.168.1.1,9.9.9.9,TCP,483,26
2024-06-18 09:00:00,172.16.0.2,8.8.8.8,TCP,841,9
2024-06-18 10:00:00,10.0.0.5,9.9.9.9,UDP,1465,8
2024-06-18 11:00:00,10.0.0.5,8.8.8.8,TCP,122,40
2024-06-18 12:00:00,192.168.1.1,3.3.3.3,UDP,914,58
2024-06-18 13:00:00,192.168.1.1,9.9.9.9,TCP,1451,61
2024-06-18 14:00:00,10.0.0.5,9.9.9.9,TCP,1387,73
2024-06-18 15:00:00,172.16.0.2,8.8.8.8,UDP,1003,48
2024-06-18 16:00:00,10.0.0.5,3.3.3.3,TCP,1039,20
2024-06-18 17:00:00,10.0.0.5,9.9.9.9,TCP,333,81
2024-06-18 18:00:00,192.168.1.1,3.3.3.3,UDP,687,40
2024-06-18 19:00:00,192.168.1.1,3.3.3.3,TCP,1347,91
2024-06-18 20:00:00,192.168.1.1,8.8.8.8,TCP,1048,7
2024-06-18 21:00:00,172.16.0.2,3.3.3.3,UDP,934,22
2024-06-18 22:00:00,192.168.1.1,8.8.8.8,UDP,161,3
2024-06-18 23:00:00,172.16.0.2,8.8.8.8,TCP,200,28
2024-06-19 00:00:00,172.16.0.2,3.3.3.3,UDP,1394,18
2024-06-19 01:00:00,192.168.1.1,9.9.9.9,UDP,966,87
2024-06-19 02:00:00,10.0.0.5,8.8.8.8,UDP,322,0
2024-06-19 03:00:00,10.0.0.5,8.8.8.8,UDP,993,27
2024-06-19 04:00:00,10.0.0.5,9.9.9.9,UDP,385,73
2024-06-19 05:00:00,10.0.0.5,3.3.3.3,UDP,252,65
2024-06-19 06:00:00,172.16.0.2,3.3.3.3,TCP,878,23
2024-06-19 07:00:00,192.168.1.1,9.9.9.9,TCP,805,28
2024-06-19 08:00:00,10.0.0.5,3.3.3.3,TCP,1176,49
2024-06-19 09:00:00,10.0.0.5,8.8.8.8,TCP,379,50
2024-06-19 10:00:00,172.16.0.2,8.8.8.8,UDP,848,23
2024-06-19 11:00:00,172.16.0.2,8.8.8.8,UDP,1102,86
2024-06-19 12:00:00,192.168.1.1,3.3.3.3,TCP,1172,98
2024-06-19 13:00:00,10.0.0.5,9.9.9.9,UDP,1437,2
2024-06-19 14:00:00,10.0.0.5,8.8.8.8,UDP,916,84
2024-06-19 15:00:00,10.0.0.5,9.9.9.9,TCP,1483,3
2024-06-19 16:00:00,192.168.1.1,3.3.3.3,TCP,1323,54
2024-06-19 17:00:00,192.168.1.1,8.8.8.8,UDP,1286,41
2024-06-19 18:00:00,10.0.0.5,8.8.8.8,TCP,992,77
2024-06-19 19:00:00,10.0.0.5,8.8.8.8,UDP,1370,41
2024-06-19 20:00:00,192.168.1.1,9.9.9.9,UDP,165,10
2024-06-19 21:00:00,10.0.0.5,8.8.8.8,UDP,1135,96
2024-06-19 22:00:00,192.168.1.1,8.8.8.8,UDP,1051,19
2024-06-19 23:00:00,10.0.0.5,8.8.8.8,UDP,515,74
2024-06-20 00:00:00,10.0.0.5,9.9.9.9,UDP,301,85
2024-06-20 01:00:00,10.0.0.5,3.3.3.3,TCP,939,80
2024-06-20 02:00:00,192.168.1.1,8.8.8.8,UDP,110,21
2024-06-20 03:00:00,10.0.0.5,9.9.9.9,UDP,547,84
2024-06-20 04:00:00,172.16.0.2,8.8.8.8,TCP,633,18
2024-06-20 05:00:00,192.168.1.1,3.3.3.3,TCP,1092,43
2024-06-20 06:00:00,10.0.0.5,9.9.9.9,UDP,374,73
2024-06-20 07:00:00,10.0.0.5,9.9.9.9,TCP,1060,86
2024-06-20 08:00:00,192.168.1.1,8.8.8.8,TCP,1119,53
2024-06-20 09:00:00,172.16.0.2,9.9.9.9,TCP,1067,84
2024-06-20 10:00:00,10.0.0.5,9.9.9.9,UDP,1249,14
2024-06-20 11:00:00,172.16.0.2,9.9.9.9,TCP,1399,31
2024-06-20 12:00:00,10.0.0.5,3.3.3.3,TCP,441,24
2024-06-20 13:00:00,172.16.0.2,8.8.8.8,TCP,1306,5
2024-06-20 14:00:00,172.16.0.2,9.9.9.9,TCP,1366,68
2024-06-20 15:00:00,192.168.1.1,8.8.8.8,UDP,911,28
2024-06-20 16:00:00,172.16.0.2,3.3.3.3,TCP,218,45
2024-06-20 17:00:00,172.16.0.2,3.3.3.3,TCP,1128,90
2024-06-20 18:00:00,192.168.1.1,9.9.9.9,UDP,890,81
2024-06-20 19:00:00,10.0.0.5,8.8.8.8,UDP,842,33
2024-06-20 20:00:00,192.168.1.1,8.8.8.8,TCP,1033,70
2024-06-20 21:00:00,192.168.1.1,8.8.8.8,UDP,954,24
2024-06-20 22:00:00,172.16.0.2,3.3.3.3,TCP,1428,46
